 No. ,������,�����ѷ�,ȭ��,Ű,��ż����㸮�ѷ�,������,�Ӹ��ѷ�,�߱���,����,������,������,����������,����������,������,����ȭ,BMI����
 159 ,20130415,89.3,84.3,169,75.1  (29.6 in),74.6,56,26.2,9.6,55.9,90-168,90-M(80)-173,75-M(74.8)-168,56ȣ,265mm,19.6
 160 ,20130415,98.6,88,176.1,82.1  (32.3 in),77.5,55.5,24.8,9.6,60.4,100-178,100-L(84)-178,80-S(76.2)-178,55ȣ,250mm,19.5
 161 ,20130415,98.6,91.8,183.1,87.9  (34.6 in),80.5,58.6,27,10.6,76.2,100-185,100-L(87)-185,90-M(82.3)-185,59ȣ,270mm,22.7
 162 ,20130415,94.5,85.7,171.8,79.2  (31.2 in),75.8,56,26,9.1,62.7,95-173,95-L(82)-173,80-M(77)-173,56ȣ,260mm,21.3
 163 ,20130415,96.7,86.1,172.8,90.2  (35.5 in),76,60.2,26.8,10,75.9,95-173,95-L(82)-173,90-M(77)-173,60ȣ,270mm,25.4
 164 ,20130415,100.4,89.9,179.6,85.8  (33.8 in),79,58.8,26,10.1,73.6,100-178,100-L(84)-178,85-M(79.2)-178,59ȣ,260mm,22.8
 165 ,20130415,94.2,85,169.8,76.9  (30.3 in),75,56.5,24.4,9,65.6,95-168,95-L(82)-173,75-M(74.8)-168,56ȣ,245mm,22.7
 166 ,20130415,94.4,81.8,164.2,74.5  (29.3 in),72.2,53.2,25.8,10.6,62.8,95-168,95-L(80)-168,75-M(74.8)-168,53ȣ,260mm,23.3
 167 ,20130415,93.7,89.8,180.3,83.8  (33.0 in),79.3,55,27.4,9.4,58.7,95-178,95-L(84)-178,85-M(79.2)-178,55ȣ,275mm,18.1
 168 ,20130415,85.7,84.1,168.4,67.2  (26.5 in),74.2,55.6,23.7,9.3,51.5,90-168,90-M(78)-168,70-M(77)-173,56ȣ,240mm,18.2
 169 ,20130415,94,85.6,171.7,74.9  (29.5 in),75.8,56.4,25.1,8.9,60.3,95-173,95-L(82)-173,75-M(77)-173,56ȣ,255mm,20.5
 170 ,20130415,98.7,89,178.2,84.2  (33.1 in),78.5,57.1,27,9.3,72.6,100-178,100-L(84)-178,85-M(79.2)-178,57ȣ,270mm,22.9
 171 ,20130415,98.8,85.5,171.7,85.1  (33.5 in),75.6,57.2,26,8.8,69.3,100-173,100-L(82)-173,85-M(77)-173,57ȣ,260mm,23.5
 172 ,20130415,105.8,90.1,179.4,86.2  (33.9 in),79.1,57.2,29.1,9.9,80.7,105-178,105-L(84)-178,85-M(79.2)-178,57ȣ,295mm,25.1
 173 ,20130415,93.9,83.7,168.4,83.3  (32.8 in),74.2,59.5,26.5,9.1,61.9,95-168,95-L(80)-168,85-M(74.8)-168,60ȣ,265mm,21.7
 174 ,20130415,90.6,85.4,170.9,83.8  (33.0 in),75.2,56.5,24.3,9.3,55.4,90-173,90-M(80)-173,85-M(77)-173,56ȣ,245mm,19.0
 175 ,20130415,92.9,81.8,164.1,89.3  (35.1 in),72.2,56.9,25.9,9,58.4,95-168,95-L(80)-168,90-S(71.8)-168,57ȣ,260mm,21.7
 176 ,20130415,95.7,81.6,163,79.5  (31.3 in),71.7,55.8,24.1,9,59.3,95-168,95-L(80)-168,80-S(71.8)-168,56ȣ,245mm,22.3
 177 ,20130415,95.3,93.8,188.3,86.5  (34.1 in),82.9,58,28,9,75.7,95-185,100-L(87)-185,85-M(82.3)-185,58ȣ,280mm,21.4
 178 ,20130415,108.1,81.5,162.6,94.4  (37.2 in),71.5,59.3,24.7,9.4,78.2,110-168,110-M(78)-168,95-S(71.8)-168,59ȣ,250mm,29.5
 179 ,20130415,89.3,86.4,173.2,82.6  (32.5 in),76.3,55.4,26.3,9.3,55.8,90-173,90-M(80)-173,85-M(77)-173,55ȣ,265mm,18.6
 180 ,20130415,104,86,172.7,92.0  (36.2 in),76.2,57.4,26.7,10.3,73.7,105-173,105-L(82)-173,90-M(77)-173,57ȣ,270mm,24.7
 181 ,20130415,92,90.2,180.1,77.5  (30.5 in),79.4,55.3,27.8,9.3,72.9,90-178,95-L(84)-178,80-M(79.2)-178,55ȣ,280mm,22.5
 182 ,20130415,112.2,85.9,172.6,92.1  (36.3 in),76.3,56.6,25.7,9.8,85.6,110-173,110-M(80)-173,90-M(77)-173,57ȣ,260mm,28.7
 183 ,20130415,93.6,86.9,174.4,89.9  (35.4 in),77.1,55.8,24.7,8.5,70.5,95-173,95-L(84)-178,90-M(77)-173,56ȣ,250mm,23.2
 184 ,20130415,97.8,90.1,179.6,65.8  (25.9 in),79.2,56,26.2,10.7,71,100-178,100-L(87)-185,70-M(77)-173,56ȣ,265mm,22.0
 185 ,20130415,103.3,87.7,176.1,104.2  (41.0 in),77.5,59.5,28,9.3,91.6,105-178,105-L(84)-178,105-M(79.2)-178,59ȣ,280mm,29.5
 186 ,20130415,96,85.9,171.3,81.7  (32.2 in),75.7,58.4,26.1,10.1,63.6,95-173,95-L(82)-173,80-M(77)-173,58ȣ,265mm,21.7
 187 ,20130415,96.5,84.8,170,72.3  (28.5 in),75,57.9,27,9.1,67.2,95-168,95-L(82)-173,75-M(74.8)-168,58ȣ,270mm,23.2
 188 ,20130415,83.8,83.4,166.7,65.2  (25.7 in),73.5,53.3,25.5,9.6,49.2,90-168,90-M(78)-168,70-M(77)-173,53ȣ,255mm,17.7
 189 ,20130415,93.3,91.1,181.8,81.3  (32.0 in),80.2,58.3,28.6,10.6,73.7,95-185,95-M(85)-185,80-M(82.3)-185,58ȣ,290mm,22.3
 190 ,20130415,91.7,90.1,179.5,76.1  (30.0 in),79,55.5,25.7,9.6,62.9,90-178,95-L(84)-178,75-M(79.2)-178,55ȣ,260mm,19.5
 191 ,20130415,119.6,85.9,171.6,114.2  (45.0 in),75.6,59.5,25.1,9.6,94.2,115-173,120-M(82)-178,105-M(79.2)-178,60ȣ,255mm,32.0
 192 ,20130415,110.7,91,182.4,103.8  (40.9 in),80.2,60.7,28.2,9.9,96.1,110-185,110-M(85)-185,105-M(82.3)-185,61ȣ,285mm,28.8
 193 ,20130415,88.7,89.6,178.8,85.3  (33.6 in),78.9,55.5,29.7,9.3,63.1,90-178,90-M(82)-178,85-M(79.2)-178,56ȣ,300mm,19.7
 194 ,20130415,94.9,88.8,178.2,66.5  (26.2 in),78.4,54.6,26.5,10.9,64.7,95-178,95-L(84)-178,70-M(77)-173,55ȣ,265mm,20.4
 195 ,20130415,99.8,83.9,168.6,83.5  (32.9 in),74.3,56.2,24,9.8,61.4,100-168,100-L(80)-168,85-M(74.8)-168,56ȣ,240mm,21.6
 196 ,20130415,114.5,85.6,171.9,100.9  (39.7 in),75.6,60.5,25.4,9.6,91.1,115-173,115-M(80)-173,100-M(77)-173,61ȣ,255mm,30.7
 197 ,20130415,97.3,86.7,172.8,85.8  (33.8 in),76.2,56.7,25.9,10.3,77.4,95-173,95-L(82)-173,85-M(77)-173,57ȣ,260mm,25.9
 198 ,20130415,94.1,85.3,170.7,79.4  (31.3 in),75.2,56.1,27,9.3,59.7,95-173,95-L(82)-173,80-S(74)-173,56ȣ,270mm,20.5
 199 ,20130415,97,89.7,179.8,87.1  (34.3 in),79.2,57.6,26.4,9.4,66.1,95-178,95-L(84)-178,85-M(79.2)-178,58ȣ,265mm,20.5
 200 ,20130415,92.9,87.4,174.1,75.5  (29.7 in),76.8,56.7,25.7,8.9,59.8,95-173,95-L(84)-178,75-M(77)-173,57ȣ,260mm,19.9
 201 ,20130415,92.1,89.3,177.9,84.4  (33.2 in),78.2,56.9,26.2,9.5,65.8,90-178,95-L(84)-178,85-M(79.2)-178,57ȣ,265mm,20.8
 202 ,20130415,117.1,89.3,179.3,99.2  (39.1 in),79,58.7,26.8,9.8,94.9,115-178,115-M(85)-185,100-M(79.2)-178,59ȣ,270mm,29.5
 203 ,20130415,97.2,88,176.8,72.6  (28.6 in),77.8,56.2,27.9,10.2,69.9,95-178,95-L(84)-178,75-M(79.2)-178,56ȣ,280mm,22.4
 204 ,20130415,100.6,86.1,173,83.2  (32.8 in),76,57,26.3,9.9,69.1,100-173,100-L(82)-173,85-M(77)-173,57ȣ,265mm,23.2
 205 ,20130415,106.9,85.3,171.2,96.1  (37.8 in),75.3,59.3,24.6,8.5,77.4,105-173,105-L(82)-173,95-M(77)-173,59ȣ,250mm,26.5
 206 ,20130415,86.4,85.2,171.3,76.7  (30.2 in),75.4,58.2,25.5,9.2,59.3,90-173,90-M(80)-173,75-M(77)-173,58ȣ,255mm,20.2
 207 ,20130415,100,92.6,184.5,86.7  (34.1 in),81.2,58.7,27.7,11.3,77.6,100-185,100-L(87)-185,85-M(82.3)-185,59ȣ,280mm,22.8
 208 ,20130415,93.3,88.2,177.2,78.4  (30.9 in),78.2,55.7,28.4,9.3,64.1,95-178,95-L(84)-178,80-M(79.2)-178,56ȣ,285mm,20.4
 209 ,20130415,106.1,89.9,180,91.9  (36.2 in),79.4,58.7,26.6,10,83.1,105-178,105-L(84)-178,90-M(79.2)-178,59ȣ,270mm,25.6
 210 ,20130415,107,88.5,177.4,86.7  (34.1 in),78.3,59.5,26.9,10,79.4,105-178,105-L(84)-178,85-M(79.2)-178,59ȣ,270mm,25.3
 211 ,20130415,89.3,91,182.5,81.0  (31.9 in),80.5,54.8,28.6,8.8,59.9,90-178,90-M(85)-185,80-M(82.3)-185,55ȣ,290mm,18.0
 212 ,20130415,94.9,90,179.4,86.8  (34.2 in),78.9,60.6,31.3,9.4,73.6,95-178,95-L(84)-178,85-M(79.2)-178,61ȣ,315mm,22.9
 213 ,20130415,104,87.2,175.2,80.7  (31.8 in),77,55.8,26.7,9.8,73.5,105-173,105-L(84)-178,80-M(77)-173,56ȣ,270mm,24.0
 214 ,20130415,112.9,84.2,168.9,100.3  (39.5 in),74.6,59.8,25.6,9.6,91.1,110-168,115-M(80)-173,100-M(77)-173,60ȣ,260mm,32.0
 215 ,20130415,107.8,87.3,174.2,97.4  (38.3 in),76.8,58.2,26.3,10.1,86.1,110-173,105-L(84)-178,95-M(77)-173,58ȣ,265mm,28.3
 216 ,20130415,92.3,87.4,175,79.4  (31.3 in),77.1,56.6,26.6,10.2,61.1,90-173,95-L(84)-178,80-M(77)-173,57ȣ,270mm,20.0
 217 ,20130415,98.7,89.6,179.2,85.4  (33.6 in),79.2,58.2,28,10.3,72.7,100-178,100-L(84)-178,85-M(79.2)-178,58ȣ,280mm,22.7
 218 ,20130415,106.2,92.3,183.9,102.6  (40.4 in),81.2,57.9,27,9.5,91.6,105-185,105-M(85)-185,105-M(82.3)-185,58ȣ,270mm,27.0
 219 ,20130415,113.5,84.4,168.8,97.9  (38.5 in),74.5,58.8,24.8,9.3,83.4,110-168,115-M(80)-173,95-S(71.8)-168,59ȣ,250mm,0.0
 220 ,20130415,99.1,83.1,165.8,85.3  (33.6 in),72.9,58.1,25.9,9.7,67.6,100-168,100-L(80)-168,85-S(71.8)-168,58ȣ,260mm,24.6
 221 ,20130415,98.8,89.5,178.1,81.4  (32.0 in),78.6,56.4,26.4,9.2,72.6,100-178,100-L(84)-178,80-M(79.2)-178,56ȣ,265mm,22.9
 222 ,20130415,97.4,87.3,175.3,90.8  (35.8 in),77.4,57.3,27,9.4,64,95-173,95-L(84)-178,90-M(77)-173,57ȣ,270mm,20.8
 223 ,20130415,93.9,87.7,175.9,78.8  (31.0 in),77.7,57.8,26.3,9,62.4,95-178,95-L(84)-178,80-S(76.2)-178,58ȣ,265mm,20.2
 224 ,20130415,100.5,88.4,176.2,82.8  (32.6 in),77.5,57.4,27.8,9.5,71.3,100-178,100-L(84)-178,85-S(76.2)-178,57ȣ,280mm,22.9
 225 ,20130415,90.2,84.6,169.1,81.0  (31.9 in),74.4,57.9,24.7,8.8,56.4,90-168,90-M(80)-173,80-M(74.8)-168,58ȣ,250mm,19.7
 226 ,20130415,103.4,91.5,182.4,103.0  (40.6 in),80.2,60.1,26.9,9.9,99.1,105-185,100-L(87)-185,105-M(82.3)-185,60ȣ,270mm,29.8
 227 ,20130415,116.3,92.4,184.8,110.4  (43.5 in),81.3,60,29,9.7,103.6,115-185,115-M(85)-185,110-M(82.3)-185,60ȣ,290mm,30.3
 228 ,20130415,92.6,85.2,170.3,82.8  (32.6 in),75.1,55.9,24.7,8.6,57.7,95-168,95-L(82)-173,85-M(74.8)-168,56ȣ,250mm,19.9
 229 ,20130415,99.2,85.3,170.5,86.0  (33.9 in),75.1,55.7,25.8,8.5,67.2,100-168,100-L(82)-173,85-M(74.8)-168,56ȣ,260mm,23.2
 230 ,20130415,100.7,85.4,171.3,86.9  (34.2 in),75.7,56.9,26.3,10.9,72.1,100-173,100-L(82)-173,85-M(77)-173,57ȣ,265mm,24.5
 231 ,20130415,109,92.9,186.7,99.2  (39.0 in),82.3,57.4,27.1,10.4,98.2,110-185,110-M(85)-185,100-M(82.3)-185,57ȣ,275mm,28.2
 232 ,20130415,96.2,85.4,170.9,73.7  (29.0 in),75.3,55.9,27.3,9.9,65.8,95-173,95-L(82)-173,75-M(77)-173,56ȣ,275mm,22.5
 233 ,20130415,99.8,88.7,176.6,83.4  (32.8 in),77.9,57.4,27.3,10.4,69.4,100-178,100-L(84)-178,85-M(79.2)-178,57ȣ,275mm,22.3
 234 ,20130415,94,87.6,175.7,75.6  (29.8 in),77.4,57,26.7,8.7,60.1,95-178,95-L(84)-178,75-M(77)-173,57ȣ,270mm,19.5
 235 ,20130415,116.7,93.8,187.3,105.4  (41.5 in),82.8,59.4,30.5,11.1,107.2,115-185,115-M(85)-185,105-M(82.3)-185,59ȣ,305mm,30.5
 236 ,20130415,128.4,92.6,184.9,115.0  (45.3 in),81.6,58.6,28.4,11.9,130.8,125-185,125-M(85)-185,115-M(82.3)-185,59ȣ,285mm,38.2
 237 ,20130415,102,89.7,179.5,91.9  (36.2 in),79.3,58,28.7,9.2,78.9,100-178,100-L(84)-178,90-M(79.2)-178,58ȣ,290mm,24.5
 238 ,20130415,94.4,89.5,179.6,83.6  (32.9 in),79.1,55.4,27.7,10.7,77,95-178,95-L(84)-178,85-M(79.2)-178,55ȣ,280mm,23.8
 239 ,20130415,80.2,87.8,176.4,75.1  (29.6 in),77.9,57.5,26.5,9.3,62.9,90-178,90-M(82)-178,75-M(79.2)-178,57ȣ,265mm,20.2
 240 ,20130415,89,87.5,175.5,79.2  (31.2 in),77.4,58.6,27.5,9.5,60,90-173,90-M(82)-178,80-M(77)-173,59ȣ,275mm,19.2
 241 ,20130415,99.7,85.7,171.2,84.0  (33.1 in),75.3,56.3,26.5,9.4,73.4,100-173,100-L(82)-173,85-M(77)-173,56ȣ,265mm,24.9
 242 ,20130415,92.2,88.5,176.2,89.3  (35.2 in),77.4,55.1,26.1,9.2,61.4,90-178,95-L(84)-178,90-M(79.2)-178,55ȣ,265mm,19.7
 243 ,20130415,92.7,88.2,175.7,77.5  (30.5 in),77.5,56.6,27,9,58.1,95-178,95-L(84)-178,80-S(76.2)-178,57ȣ,270mm,18.8
 244 ,20130415,93.1,87.5,175.8,81.7  (32.2 in),77.6,56.2,26,7.9,55,95-178,95-L(84)-178,80-S(76.2)-178,56ȣ,260mm,17.8
 245 ,20130415,98.7,85.6,170.9,84.0  (33.1 in),75.4,55.7,25.8,9.8,67,100-173,100-L(82)-173,85-M(77)-173,56ȣ,260mm,23.0
 246 ,20130415,100.3,85.6,170.8,91.3  (35.9 in),75.2,58.2,27,9.4,71.1,100-173,100-L(82)-173,90-M(77)-173,58ȣ,270mm,0.1
 247 ,20130415,93.5,86.2,171.7,73.4  (28.9 in),75.5,57.7,26.3,9.4,63.7,95-173,95-L(82)-173,75-M(77)-173,58ȣ,265mm,21.6
 248 ,20130415,95.9,88.3,176.5,80.1  (31.5 in),77.9,59.3,25.6,9.7,68.5,95-178,95-L(84)-178,80-M(79.2)-178,59ȣ,260mm,22.0
 249 ,20130415,88.8,85.3,171.4,83.7  (32.9 in),75.7,55.9,27.7,8.9,63.8,90-173,90-M(80)-173,85-M(77)-173,56ȣ,280mm,0.0
 250 ,20130415,110.4,92.4,185.3,92.5  (36.4 in),81.4,58.5,28.5,10.5,95.2,110-185,110-M(85)-185,90-M(82.3)-185,58ȣ,285mm,27.7
 251 ,20130415,89.7,86,172.4,84.2  (33.1 in),75.9,55.9,26.3,9.4,52,90-173,90-M(80)-173,85-M(77)-173,56ȣ,265mm,17.6
 252 ,20130415,107.7,89.5,178.6,104.0  (41.0 in),78.5,60.1,26.3,9.6,89.4,110-178,105-L(84)-178,105-M(79.2)-178,60ȣ,265mm,27.9
 253 ,20130415,92.6,86.9,173.8,80.2  (31.6 in),76.4,57.2,25.1,7.9,56.5,95-173,95-L(82)-173,80-M(77)-173,57ȣ,255mm,18.7
 254 ,20130415,96.1,86.1,172.9,73.5  (28.9 in),76,56.1,25.1,9.3,59.4,95-173,95-L(82)-173,75-M(77)-173,56ȣ,255mm,19.9
 255 ,20130415,90.8,88.5,176.2,78.5  (30.9 in),77.4,57.3,26.1,10,61.8,90-178,95-L(84)-178,80-S(76.2)-178,57ȣ,265mm,19.9
 256 ,20130415,98.6,84.7,169,90.0  (35.4 in),74.5,55.6,24.6,9.4,68.7,100-168,100-L(82)-173,90-S(71.8)-168,56ȣ,250mm,24.0
 257 ,20130415,116.9,84.4,169.5,109.0  (42.9 in),74.8,62.2,26.3,10.6,99.9,115-173,115-M(80)-173,100-M(77)-173,62ȣ,265mm,34.8
 258 ,20130415,94.9,87.5,174.6,79.7  (31.4 in),76.9,58.4,24.3,9.2,71.6,95-173,95-L(84)-178,80-M(77)-173,58ȣ,245mm,23.4
 259 ,20130415,97.9,87.8,175.3,78.3  (30.8 in),77.1,55.4,27,9.4,66.2,100-173,100-L(84)-178,80-M(77)-173,55ȣ,270mm,21.5
 260 ,20130415,99.8,85.6,172,86.1  (33.9 in),75.7,56.8,25.3,9,78.1,100-173,100-L(82)-173,85-M(77)-173,57ȣ,255mm,26.4
 261 ,20130415,114,83.5,167.8,86.4  (34.0 in),73.8,57.1,27.8,10,84.3,110-168,115-M(80)-173,85-M(74.8)-168,57ȣ,280mm,29.9
 262 ,20130415,95.4,85,171,78.1  (30.8 in),75.3,55.3,26.6,10.2,68,95-173,95-L(82)-173,80-S(74)-173,55ȣ,270mm,24.0
 263 ,20130415,106.7,92.4,185,95.1  (37.5 in),81.5,60.7,27.9,11,86.8,105-185,105-M(85)-185,95-M(82.3)-185,61ȣ,280mm,25.4
 264 ,20130415,88,88.6,176.4,82.4  (32.5 in),77.9,54.5,27.7,9.5,55.9,90-178,90-M(82)-178,80-M(79.2)-178,55ȣ,280mm,17.9
 265 ,20130415,95.9,84.5,168.2,82.0  (32.3 in),74.1,56.5,25.6,8.8,64.3,95-168,95-L(80)-168,80-M(74.8)-168,56ȣ,260mm,22.8
 266 ,20130415,94.2,90.1,179.7,86.2  (33.9 in),79.3,59.5,28.1,9.1,64.3,95-178,95-L(84)-178,85-M(79.2)-178,59ȣ,285mm,19.9
 267 ,20130415,89,79.5,159.8,87.0  (34.3 in),70.3,60.7,22.4,8.9,56,90-168,90-M(78)-168,85-S(71.8)-168,61ȣ,230mm,22.0
 268 ,20130415,89.8,88,175.6,76.9  (30.3 in),77.6,55.9,25.8,8.9,54.7,90-178,90-M(82)-178,75-M(77)-173,56ȣ,260mm,17.8
 269 ,20130415,103,87.8,176,90.4  (35.6 in),77.5,57.9,27.4,10.6,75.8,105-178,105-L(84)-178,90-M(79.2)-178,58ȣ,275mm,24.5
 270 ,20130415,96.6,86.5,173.4,88.4  (34.8 in),76.5,57.1,27.8,9.2,70.3,95-173,95-L(82)-173,90-M(77)-173,57ȣ,280mm,23.4
 271 ,20130415,99.8,90.5,180.3,87.9  (34.6 in),79.5,57,28,10.5,75.1,100-178,100-L(87)-185,90-M(79.2)-178,57ȣ,280mm,23.1
 272 ,20130415,85.4,83.1,166.8,76.1  (29.9 in),73.4,57.8,25.1,8.6,47.5,90-168,90-M(78)-168,75-M(74.8)-168,58ȣ,255mm,17.0
 273 ,20130415,123.6,92,184.3,111.3  (43.8 in),81.4,58.7,28.6,9.7,110.2,125-185,125-M(85)-185,110-M(82.3)-185,59ȣ,290mm,32.4
 274 ,20130415,97.3,93.8,188.2,92.0  (36.2 in),83.1,56.2,27.4,10,80.4,95-185,100-L(87)-185,90-M(82.3)-185,56ȣ,275mm,22.7
 275 ,20130415,94.8,87,173.4,86.2  (33.9 in),76.3,56.5,27.4,9.8,63.1,95-173,95-L(82)-173,85-M(77)-173,57ȣ,275mm,21.0
 276 ,20130415,104.3,84.3,169.5,89.0  (35.0 in),74.7,58,26.8,8.8,78.2,105-168,105-L(82)-173,90-S(71.8)-168,58ȣ,270mm,27.2
 277 ,20130415,93.8,87.7,175.1,75.9  (29.9 in),77.2,55.8,27.1,9.6,65.2,95-173,95-L(84)-178,75-M(77)-173,56ȣ,275mm,21.3
 278 ,20130415,90.4,85.5,171.7,78.1  (30.7 in),75.7,57.1,27.2,9.7,60.6,90-173,90-M(80)-173,80-M(77)-173,57ȣ,275mm,20.6
 279 ,20130415,100.8,85.5,171.8,87.4  (34.4 in),75.6,57.8,25.1,9.3,66.3,100-173,100-L(82)-173,85-M(77)-173,58ȣ,255mm,22.4
 280 ,20130415,94.2,87.4,174.5,79.4  (31.3 in),76.9,57.6,25,9.4,64.2,95-173,95-L(84)-178,80-M(77)-173,58ȣ,250mm,21.1
 281 ,20130415,104.9,86.5,173.4,75.5  (29.7 in),76.6,56.2,26,11.8,66.6,105-173,105-L(82)-173,75-M(77)-173,56ȣ,260mm,22.2
 282 ,20130415,102.1,91.3,183.4,96.6  (38.0 in),80.9,56.9,28,7.5,81.5,100-185,100-L(87)-185,95-M(82.3)-185,57ȣ,280mm,24.2
 283 ,20130415,93,83.6,167.3,67.7  (26.7 in),73.4,57.2,25.3,8.4,49.7,95-168,95-L(80)-168,70-M(77)-173,57ȣ,255mm,17.8
 284 ,20130415,93.3,86,172.9,88.0  (34.7 in),76,57.9,25.9,9.8,60.9,95-173,95-L(82)-173,90-M(77)-173,58ȣ,260mm,20.4
 285 ,20130415,81.8,84.8,169.7,69.4  (27.3 in),74.6,56.9,25.2,9.8,51.2,90-168,90-M(80)-173,70-M(77)-173,57ȣ,255mm,17.8
 286 ,20130415,107.2,92.7,186,92.4  (36.4 in),81.9,58.7,28,9.5,85.9,105-185,105-M(85)-185,90-M(82.3)-185,59ȣ,280mm,24.8
 287 ,20130415,89.4,90.2,180.9,82.9  (32.7 in),79.7,56.6,25.9,9.6,65.7,90-178,90-M(85)-185,85-M(79.2)-178,57ȣ,260mm,20.0
 288 ,20130415,91.4,88.3,176.3,80.1  (31.5 in),77.8,57.2,27.2,8.4,57.3,90-178,95-L(84)-178,80-M(79.2)-178,57ȣ,275mm,18.4
 289 ,20130415,98.6,87.5,175,84.7  (33.3 in),77.3,56.7,26.9,9.9,73.9,100-173,100-L(84)-178,85-M(77)-173,57ȣ,270mm,24.1
 290 ,20130415,108.4,91.2,182.8,87.7  (34.5 in),80.8,60.4,26.9,9.5,83,110-185,110-M(85)-185,90-M(82.3)-185,60ȣ,270mm,24.8
 291 ,20130415,103.8,87.3,174.1,101.3  (39.9 in),76.8,57.9,26.4,9.6,83.3,105-173,105-L(84)-178,100-M(77)-173,58ȣ,265mm,27.5
 292 ,20130415,92.3,90.7,182.2,84.5  (33.3 in),80.5,58.1,27,9.7,57.4,95-185,90-M(85)-185,85-M(82.3)-185,58ȣ,270mm,17.3
 293 ,20130415,92.6,91.2,181.9,79.5  (31.3 in),80,59.7,28,10.1,71.8,95-185,95-M(85)-185,80-M(82.3)-185,60ȣ,280mm,21.7
 294 ,20130415,112.1,86.6,172.3,103.6  (40.8 in),76,56.5,26.8,11,96.9,110-173,110-M(80)-173,100-M(77)-173,56ȣ,270mm,32.6
 295 ,20130415,103.4,83.5,166.9,87.4  (34.4 in),73.4,58.5,25.3,9.3,72.8,105-168,100-L(80)-168,85-M(74.8)-168,59ȣ,255mm,26.1
 296 ,20130415,105,89.8,178.9,86.0  (33.8 in),78.9,57.9,26.2,27.4,69.1,105-178,105-L(84)-178,85-M(79.2)-178,58ȣ,265mm,21.6
 297 ,20130415,97.8,91.4,183.4,79.6  (31.4 in),81,61.1,26.5,8.4,64.9,100-185,100-L(87)-185,80-M(82.3)-185,61ȣ,265mm,19.4
 298 ,20130415,93.6,85.1,169.3,79.4  (31.2 in),74.6,56.5,27.1,9,59.2,95-168,95-L(82)-173,80-M(74.8)-168,57ȣ,275mm,20.6
 299 ,20130415,89.7,87.7,174.4,74.5  (29.3 in),76.9,58,26.8,9,58.8,90-173,90-M(82)-178,75-M(77)-173,58ȣ,270mm,19.4
 300 ,20130415,95.3,87,174.5,88.2  (34.7 in),76.8,56.1,25.6,8.5,66.1,95-173,95-L(84)-178,90-M(77)-173,56ȣ,260mm,21.7
 301 ,20130415,92.8,89.5,178.3,79.5  (31.3 in),78.7,56.3,27.2,8.9,68.1,95-178,95-L(84)-178,80-M(79.2)-178,56ȣ,275mm,21.4
 302 ,20130415,92.9,88.3,176.3,76.9  (30.3 in),77.8,55.9,27.4,8.6,58.8,95-178,95-L(84)-178,75-M(79.2)-178,56ȣ,275mm,19.0
 303 ,20130415,90,87.6,175,73.5  (28.9 in),77,56.2,24.7,8.8,59.3,90-173,90-M(82)-178,75-M(77)-173,56ȣ,250mm,19.4
 304 ,20130415,116.3,89.6,178.2,107.1  (42.2 in),78.7,58.8,27.6,10.2,102.7,115-178,115-M(82)-178,105-M(79.2)-178,59ȣ,280mm,32.3
 305 ,20130415,97.3,89.5,179.5,75.7  (29.8 in),79,58.4,28,10.1,66,95-178,95-L(84)-178,75-M(79.2)-178,58ȣ,280mm,20.5
 306 ,20130415,100.6,84,168.6,94.0  (37.0 in),74.2,55.9,23.9,8.7,71.3,100-168,100-L(80)-168,95-S(71.8)-168,56ȣ,240mm,25.1
 307 ,20130415,99.9,89.9,179.8,89.6  (35.3 in),79.1,55.8,28.6,10.3,78.3,100-178,100-L(87)-185,90-M(79.2)-178,56ȣ,290mm,24.2
 308 ,20130415,104.9,84.3,169.4,88.5  (34.9 in),74.5,56.4,26,9.3,78.8,105-168,105-L(82)-173,90-S(71.8)-168,56ȣ,260mm,27.4
 309 ,20130415,93.5,88.1,176.7,88.3  (34.8 in),77.8,58.7,26.8,9.3,64.9,95-178,95-L(84)-178,90-M(79.2)-178,59ȣ,270mm,20.8
 310 ,20130415,95,87.4,175.7,92.0  (36.2 in),77.6,58.6,28.9,9.8,66.6,95-178,95-L(84)-178,90-M(77)-173,59ȣ,290mm,21.6
 311 ,20130415,112.2,86.9,174.5,99.6  (39.2 in),77,57.8,25.7,9.5,88.1,110-173,110-M(82)-178,100-M(77)-173,58ȣ,260mm,28.9
 312 ,20130415,105.7,87.4,174.7,95.4  (37.6 in),77.2,60,27.5,9.7,81.7,105-173,105-L(84)-178,95-M(77)-173,60ȣ,275mm,26.8
 313 ,20130415,104.3,91.7,182.7,86.9  (34.2 in),80.3,57.3,27.5,9.3,74.6,105-185,100-L(87)-185,85-M(82.3)-185,57ȣ,275mm,22.4
 314 ,20130415,98.1,90.9,181.3,89.0  (35.1 in),80,59.3,29.7,10,79.6,100-178,100-L(87)-185,90-M(79.2)-178,59ȣ,300mm,24.3
 315 ,20130415,114.5,91.8,182.8,99.2  (39.1 in),80.7,56.7,28.3,9.4,91.3,115-185,115-M(85)-185,100-M(82.3)-185,57ȣ,285mm,27.3
 316 ,20130415,93.6,84.5,168.4,76.0  (29.9 in),74.4,59.1,26.8,9.3,59.7,95-168,95-L(80)-168,75-M(74.8)-168,59ȣ,270mm,21.0
 317 ,20130415,116.7,86.7,174.3,102.0  (40.2 in),76.8,57.2,26.4,10.1,99.7,115-173,115-M(82)-178,100-M(77)-173,57ȣ,265mm,32.8
